Product Url,Brand,Name,Model,Model No,Currency,Price,Final Price,Retail Price,Band Color,Year,Box,Papers,Product Code,Movement,Case Size,Case Material,Bracelet Material,Dial Type,Water Resistance,Watch Details,Watch images,Fetch Date,Condition
http://www.watchfinder.co.uk/Breitling/Colt%20Quartz/A74387/25021/item/218723,Breitling,Colt Quartz,Colt Quartz,A74387,GBP,1920.00,1920.00,Retail Price: Discontinued,,"
Year
 2012
","
Box
Yes
","

Papers


Yes
","
Product code
218723
","

Movement


Quartz
","
Case size
44 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Blue Quarter Arabic
","
Water resistance
500 metres
","This Breitling has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Tudor/Heritage%20Black%20Bay/M79230B-0008/32720/item/218235,Tudor,Heritage Black Bay,Heritage Black Bay,M79230B-0008,GBP,2925.00,2925.00,"Retail Price: £3,000",,"
Year
 2018
","
Box
Yes
","

Papers


Yes
","
Product code
218235
","

Movement


Automatic
","
Case size
41 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Black
","
Water resistance
200 metres
","This Tudor has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Tudor/Heritage%20Black%20Bay/M79733N-0004/38163/item/217739,Tudor,Heritage Black Bay,Heritage Black Bay,M79733N-0004,GBP,3315.00,3315.00,"Retail Price: £4,170",,"
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
217739
","

Movement


Automatic
","
Case size
41 MM
","
Case material
Steel & Yellow Gold
","
Bracelet material
Steel & Yellow Gold
","
Dial type
Champagne
","
Water resistance
200 metres
","This Tudor has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Tudor/Heritage%20Black%20Bay/M79733N-0004/38163/item/219062,Tudor,Heritage Black Bay,Heritage Black Bay,M79733N-0004,GBP,3200.00,3200.00,"Retail Price: £4,170",,"
Year
 2019
","
Box
Yes
","

Papers


Yes
","
Product code
219062
","

Movement


Automatic
","
Case size
41 MM
","
Case material
Steel & Yellow Gold
","
Bracelet material
Steel & Yellow Gold
","
Dial type
Champagne
","
Water resistance
200 metres
","This Tudor has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.",https://images.watchfinder.co.uk/imgv2/catalogue/38163/Tudor-HeritageBlackBay-M79733N-0004-38163-190304-150101-.jpg;quality=90;h=250,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Daytona/116523/9323/item/214593,Rolex,Daytona,Daytona,116523,GBP,23950.00,23950.00,Retail Price: Discontinued,,"
Year
 2005
","
Box
Yes
","

Papers


Yes
","
Product code
214593
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Steel & Yellow Gold
","
Bracelet material
Steel & Yellow Gold (OysterLock)
","
Dial type
Mother of Pearl White Arabic
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/GMT%20Master%20II/126710%20BLNR/51117/item/218685,Rolex,GMT Master II,GMT Master II,126710 BLNR,GBP,23200.00,23200.00,"Retail Price: £8,400",,"
Year
 2022
","
Box
Yes
","

Papers


Yes
","
Product code
218685
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
Black
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Submariner/126610%20LV/48225/item/218893,Rolex,Submariner,Submariner,126610 LV,GBP,24500.00,24500.00,"Retail Price: £8,500",,"
Year
 2022
","
Box
Yes
","

Papers


Yes
","
Product code
218893
","

Movement


Automatic
","
Case size
41 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Black Baton
","
Water resistance
300 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Datejust%2041/126333/31675/item/218414,Rolex,Datejust 41,Datejust 41,126333,GBP,13005.00,13005.00,"Retail Price: £10,300",,"
Year
 2019
","
Box
Yes
","

Papers


Yes
","
Product code
218414
","

Movement


Automatic
","
Case size
41 MM
","
Case material
Steel & Yellow Gold
","
Bracelet material
Steel & Yellow Gold (Oyster)
","
Dial type
Black Baton
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Tudor/Heritage%20Black%20Bay/79250BM/30918/item/193910,Tudor,Heritage Black Bay,Heritage Black Bay,79250BM,GBP,2680.00,2680.00,Retail Price: Discontinued," Brown 
","
Year
 2017
","
Box
Yes
","

Papers


Yes
","
Product code
193910
","

Movement


Automatic
","
Case size
43 MM
","
Case material
Bronze
","
Bracelet material
Leather - Brown 
","
Dial type
Brown Quarter Arabic
","
Water resistance
200 metres
","
                            For a long time known as “just” Rolex's junior partner, the Tudor brand finally came into its own in 2010 with the exceptional Heritage collection. The company was originally created by Hans Wilsdorf in 1946 as a more affordable version of Rolex – watches built to the same quality standards but without the in-house movements. Capturing the glorious vintage essence of Tudor watches from yesteryear, but without any faux-vintage affectations, the recent Heritage models represent a perfect meeting of old and new. The Black Bay in particular draws on a wonderful synthesis of historic Tudor design cues, from the big crown to the snowflake hands and the rich brown and gold colour palette.
                            
", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Chopard/LUC/168544-3002/38032/item/210699,Chopard,LUC,LUC,168544-3002,GBP,4180.00,4180.00,Retail Price: Discontinued," Black
","
Year
Approx.  2014
","
Box
Yes
","

Papers


No
","
Product code
210699
","

Movement


Automatic
","
Case size
42 MM
","
Case material
Steel
","
Bracelet material
Leather Alligator Grain - Black
","
Dial type
Silver Roman Numeral
","
Water resistance
50 metres
","This Chopard has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
