Product Url,Brand,Name,Model,Model No,Currency,Price,Final Price,Retail Price,Band Color,Year,Box,Papers,Product Code,Movement,Case Size,Case Material,Bracelet Material,Dial Type,Water Resistance,Watch Details,Watch images,Fetch Date,Condition
http://www.watchfinder.co.uk/Tudor/Heritage%20Black%20Bay/79230R-0003/35019/item/210322,Tudor,Heritage Black Bay,Heritage Black Bay,79230R-0003,GBP,2870.00,2870.00,Retail Price: Discontinued,,"
Year
 2020
","
Box
Yes
","

Papers


Yes
","
Product code
210322
","

Movement


Automatic
","
Case size
42 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Black Baton
","
Water resistance
200 metres
","This Tudor has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Breitling/SuperOcean%20Heritage/A17321/21353/item/207157,Breitling,SuperOcean Heritage,SuperOcean Heritage,A17321,GBP,3255.00,3255.00,Retail Price: Discontinued,,"
Year
 2016
","
Box
Yes
","

Papers


Yes
","
Product code
207157
","

Movement


Automatic
","
Case size
42 MM
","
Case material
Steel
","
Bracelet material
Steel (Ocean Classic)
","
Dial type
Black Baton
","
Water resistance
200 metres
","This Breitling has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Cartier/Calibre%20de%20Cartier/W7100016/17886/item/199058,Cartier,Calibre de Cartier,Calibre de Cartier,W7100016,GBP,4500.00,4500.00,Retail Price: Discontinued,,"
Year
 2013
","
Box
Yes
","

Papers


Yes
","
Product code
199058
","

Movement


Automatic
","
Case size
42 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Black Roman Numeral
","
Water resistance
30 metres
","
                            Known as one of the foremost purveyors of ultra-elegant jewellery, Cartier has long held a reputation for superb watches, mostly with excellent mechanical pedigree, but its principal strong suit has been high-fashion and style. The Calibre de Cartier collection represents a big step forward for the brand into the world of true haute horlogerie. Without losing an ounce of its customary sophistication and stylishness, the watches are equipped with the first self-winding movement entirely manufactured by Cartier SA: the glorious 1904 MC (named for the year that Louis Cartier famously made a wristwatch for pilot Alberto Santos-Dumont).
                            
", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Maurice%20Lacroix/Pontos%20Gents/PT6098-SS001-330/7623/item/141678,Maurice Lacroix,Pontos Gents,Pontos Gents,PT6098-SS001-330,GBP,1260.00,1260.00,Retail Price: Discontinued," Black
","
Year
Approx.  2015
","
Box
No
","

Papers


No
","
Product code
141678
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Steel
","
Bracelet material
Alligator - Black
","
Dial type
Black Baton
","
Water resistance
50 metres
","This Maurice Lacroix has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Bvlgari/Bvlgari/BB40CL/40130/item/137366,Bvlgari,Bvlgari,Bvlgari,BB40CL,GBP,1995.00,1995.00,Retail Price: Discontinued," Brown 
","
Year
Approx.  2014
","
Box
No
","

Papers


No
","
Product code
137366
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Black PVD
","
Bracelet material
Leather - Brown 
","
Dial type
Black Baton
","
Water resistance
30 metres
","This Bvlgari has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Longines/PrimaLuna/L8.112.5.87.6/17135/item/208480,Longines,PrimaLuna,PrimaLuna,L8.112.5.87.6,GBP,2190.00,2190.00,Retail Price: Discontinued,,"
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
208480
","

Movement


Quartz
","
Case size
30 MM
","
Case material
Steel & Rose Gold
","
Bracelet material
Steel & Rose Gold
","
Dial type
Mother of Pearl White - Diamond
","
Water resistance
30 metres
","This Longines has undergone a thorough inspection of accuracy, functionality and condition at our Longines certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Deepsea/126660%20-%20D-Blue/35643/item/208389,Rolex,Deepsea,Deepsea,126660 - D-Blue,GBP,16135.00,16135.00,Retail Price: Discontinued,,"
Year
 2018
","
Box
No
","

Papers


Yes
","
Product code
208389
","

Movement


Automatic
","
Case size
44 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
Black & Blue
","
Water resistance
3900 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Oyster%20Perpetual/77080/3867/item/205677,Rolex,Oyster Perpetual,Oyster Perpetual,77080,GBP,4800.00,4800.00,Retail Price: Discontinued,,"
Year
 2002
","
Box
Yes
","

Papers


Yes
","
Product code
205677
","

Movement


Automatic
","
Case size
31 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
Black Quarter Arabic
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Datejust%20Lady/79174/27067/item/205672,Rolex,Datejust Lady,Datejust Lady,79174,GBP,4920.00,4920.00,Retail Price: Discontinued,,"
Year
 2002
","
Box
Yes
","

Papers


Yes
","
Product code
205672
","

Movement


Automatic
","
Case size
26 MM
","
Case material
Steel & White Gold
","
Bracelet material
Steel (Jubilee)
","
Dial type
Black Baton
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Explorer%20II/216570/22116/item/205022,Rolex,Explorer II,Explorer II,216570,GBP,10980.00,10980.00,Retail Price: Discontinued,,"
Year
 2017
","
Box
Yes
","

Papers


Yes
","
Product code
205022
","

Movement


Automatic
","
Case size
42 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
Black
","
Water resistance
100 metres
","
                            Originally designed in 1971 for the admittedly niche market of cave explorers, the Rolex Explorer II was later updated to fit the aesthetic codes of the brand's other sports watch families. The watch builds on the heritage of the legendary Explorer I, which has always been a firm favourite among enthusiasts—the watch was first established in the public mind after its pioneering ascent of Everest during the expedition of Edmund Hillary and Tenzing Norgay. Today the Explorer II deviates in some ways from the original look, but it continues to represent an exceptional, hardy, modernised tool watch with a top-of-the-range in-house movement and a design that does justice to its legacy in both sports and adventure. 
                            
", ,2022-o5-08,RefurbishedCondition
